label,gender,native_country,education,education_num,occupation,workclass,marital_status,race,age_buckets
0.0,Female,United-States,Some-college,10,Adm-clerical,State-gov,Never-married,White,"(18,25]"
0.0,Female,United-States,HS-grad,9,Adm-clerical,Private,Never-married,White,"(25,30]"
0.0,Male,El-Salvador,5th-6th,3,Other-service,Private,Married-civ-spouse,White,"(40,45]"
0.0,Female,United-States,HS-grad,9,Adm-clerical,Private,Never-married,White,"(35,40]"
0.0,Male,United-States,HS-grad,9,Sales,Private,Married-civ-spouse,Black,"(18,25]"
0.0,Male,United-States,9th,5,Machine-op-inspct,State-gov,Separated,Black,"(35,40]"
0.0,Male,United-States,HS-grad,9,Machine-op-inspct,Private,Married-civ-spouse,White,"(25,30]"
0.0,Male,United-States,HS-grad,9,Transport-moving,State-gov,Never-married,Black,"(45,50]"
1.0,Male,United-States,11th,7,Craft-repair,Private,Married-civ-spouse,White,"(25,30]"
0.0,Male,United-States,Bachelors,13,Exec-managerial,State-gov,Never-married,White,"(45,50]"
0.0,Female,United-States,HS-grad,9,Handlers-cleaners,Private,Divorced,White,"(50,55]"
0.0,Female,United-States,Some-college,10,Adm-clerical,Private,Divorced,White,"(65,90]"
0.0,Male,United-States,Bachelors,13,Prof-specialty,Private,Never-married,White,"(25,30]"
1.0,Male,United-States,HS-grad,9,Transport-moving,Private,Married-civ-spouse,White,"(45,50]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Private,Married-civ-spouse,White,"(65,90]"
1.0,Male,United-States,Masters,14,Exec-managerial,Federal-gov,Married-civ-spouse,White,"(40,45]"
0.0,Female,United-States,Masters,14,Prof-specialty,Local-gov,Never-married,Black,"(35,40]"
0.0,Male,United-States,HS-grad,9,Protective-serv,Private,Married-civ-spouse,White,"(50,55]"
1.0,Male,United-States,Prof-school,15,Prof-specialty,Private,Married-civ-spouse,White,"(40,45]"
0.0,Male,United-States,Bachelors,13,Transport-moving,Private,Married-civ-spouse,White,"(40,45]"
0.0,Male,Italy,5th-6th,3,Craft-repair,Private,Married-civ-spouse,White,"(55,60]"
1.0,Male,United-States,Bachelors,13,Prof-specialty,State-gov,Married-civ-spouse,White,"(45,50]"
0.0,Male,United-States,11th,7,Machine-op-inspct,Private,Married-civ-spouse,White,"(65,90]"
0.0,Male,United-States,HS-grad,9,Handlers-cleaners,Private,Married-civ-spouse,Black,"(25,30]"
1.0,Male,United-States,HS-grad,9,Craft-repair,Private,Married-civ-spouse,White,"(45,50]"
0.0,Male,Puerto-Rico,7th-8th,4,Craft-repair,Private,Married-civ-spouse,White,"(30,35]"
1.0,Male,Germany,Bachelors,13,Craft-repair,Private,Married-civ-spouse,White,"(40,45]"
1.0,Male,South,HS-grad,9,Craft-repair,Private,Married-civ-spouse,Asian-Pac-Islander,"(55,60]"
0.0,Male,Nicaragua,HS-grad,9,Craft-repair,Private,Married-civ-spouse,White,"(30,35]"
0.0,Female,United-States,Some-college,10,Other-service,Private,Never-married,White,"(18,25]"
0.0,Male,United-States,HS-grad,9,Handlers-cleaners,Private,Never-married,Black,"(18,25]"
1.0,Female,Germany,Bachelors,13,Prof-specialty,Private,Married-civ-spouse,White,"(35,40]"
1.0,Male,Poland,HS-grad,9,Craft-repair,Private,Married-civ-spouse,White,"(25,30]"
0.0,Female,United-States,Masters,14,Prof-specialty,State-gov,Divorced,White,"(45,50]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Private,Married-civ-spouse,White,"(35,40]"
0.0,Female,Haiti,5th-6th,3,Priv-house-serv,Private,Married-civ-spouse,Black,"(50,55]"
0.0,Male,United-States,HS-grad,9,Handlers-cleaners,Private,Never-married,White,"(18,25]"
0.0,Female,United-States,HS-grad,9,Adm-clerical,Private,Married-civ-spouse,White,"(40,45]"
0.0,Female,United-States,Assoc-acdm,12,Sales,Private,Never-married,Black,"(18,25]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Private,Never-married,White,"(30,35]"
0.0,Male,United-States,Some-college,10,Machine-op-inspct,Private,Divorced,Amer-Indian-Eskimo,"(30,35]"
0.0,Female,United-States,Assoc-voc,11,Farming-fishing,Private,Never-married,White,"(18,25]"
0.0,Male,United-States,Bachelors,13,Tech-support,Private,Never-married,White,"(18,25]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Private,Married-civ-spouse,Black,"(30,35]"
1.0,Female,United-States,Bachelors,13,Prof-specialty,Local-gov,Married-civ-spouse,White,"(25,30]"
0.0,Female,United-States,HS-grad,9,Adm-clerical,Private,Widowed,White,"(50,55]"
0.0,Male,Philippines,HS-grad,9,Machine-op-inspct,Private,Married-spouse-absent,Asian-Pac-Islander,"(25,30]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Local-gov,Never-married,White,"(45,50]"
0.0,Male,United-States,HS-grad,9,Machine-op-inspct,Private,Married-civ-spouse,White,"(35,40]"
0.0,Female,United-States,Some-college,10,Adm-clerical,Private,Divorced,Black,"(25,30]"
1.0,Male,United-States,Bachelors,13,Craft-repair,Private,Married-civ-spouse,White,"(30,35]"
0.0,Male,United-States,HS-grad,9,Handlers-cleaners,Private,Never-married,Black,"(25,30]"
1.0,Male,United-States,Doctorate,16,Prof-specialty,State-gov,Married-civ-spouse,White,"(40,45]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Self-emp-not-inc,Married-civ-spouse,White,"(35,40]"
0.0,Female,United-States,HS-grad,9,Adm-clerical,Private,Divorced,White,"(25,30]"
0.0,Female,United-States,11th,7,Other-service,Private,Divorced,Black,"(65,90]"
0.0,Male,United-States,11th,7,Handlers-cleaners,Private,Never-married,White,"(16,18]"
0.0,Male,United-States,HS-grad,9,Protective-serv,Self-emp-inc,Married-civ-spouse,White,"(45,50]"
0.0,Male,United-States,Bachelors,13,Other-service,Private,Never-married,White,"(35,40]"
0.0,Female,United-States,Bachelors,13,Prof-specialty,Private,Never-married,White,"(35,40]"
0.0,Male,United-States,Assoc-acdm,12,Craft-repair,Self-emp-not-inc,Never-married,White,"(18,25]"
0.0,Female,United-States,HS-grad,9,Other-service,Private,Divorced,White,"(25,30]"
0.0,Male,United-States,HS-grad,9,Machine-op-inspct,Private,Married-civ-spouse,White,"(25,30]"
1.0,Male,United-States,Some-college,10,Protective-serv,Local-gov,Married-civ-spouse,Other,"(40,45]"
1.0,Male,United-States,Bachelors,13,Exec-managerial,Private,Married-civ-spouse,White,"(45,50]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Self-emp-not-inc,Married-civ-spouse,White,"(35,40]"
1.0,Male,United-States,Doctorate,16,Prof-specialty,Private,Never-married,White,"(30,35]"
1.0,Male,Puerto-Rico,Some-college,10,Craft-repair,Private,Married-civ-spouse,Black,"(50,55]"
0.0,Male,United-States,Some-college,10,Handlers-cleaners,Private,Married-civ-spouse,White,"(25,30]"
0.0,Female,United-States,7th-8th,4,Machine-op-inspct,Private,Widowed,White,"(65,90]"
0.0,Female,United-States,HS-grad,9,Other-service,Private,Divorced,White,"(40,45]"
0.0,Female,United-States,HS-grad,9,Handlers-cleaners,Private,Divorced,White,"(25,30]"
0.0,Female,United-States,Some-college,10,Exec-managerial,Private,Never-married,White,"(18,25]"
0.0,Male,United-States,Some-college,10,Craft-repair,Private,Never-married,White,"(18,25]"
1.0,Male,United-States,Some-college,10,Exec-managerial,Private,Married-civ-spouse,White,"(35,40]"
0.0,Female,United-States,7th-8th,4,Machine-op-inspct,Private,Never-married,Black,"(50,55]"
0.0,Female,United-States,Prof-school,15,Prof-specialty,Private,Widowed,White,"(65,90]"
1.0,Female,United-States,Bachelors,13,Prof-specialty,Local-gov,Married-civ-spouse,Black,"(25,30]"
0.0,Male,United-States,HS-grad,9,Farming-fishing,Self-emp-not-inc,Married-civ-spouse,White,"(45,50]"
1.0,Male,United-States,Masters,14,Prof-specialty,Private,Married-civ-spouse,White,"(50,55]"
0.0,Female,United-States,11th,7,Sales,Private,Never-married,White,"(16,18]"
0.0,Male,United-States,Bachelors,13,Prof-specialty,Private,Married-civ-spouse,White,"(25,30]"
1.0,Male,United-States,Some-college,10,Sales,Private,Married-civ-spouse,White,"(40,45]"
0.0,Female,Trinadad&Tobago,Some-college,10,Tech-support,Private,Divorced,Black,"(40,45]"
1.0,Female,United-States,Some-college,10,Exec-managerial,Private,Divorced,White,"(55,60]"
0.0,Male,Japan,Bachelors,13,Adm-clerical,Federal-gov,Married-civ-spouse,White,"(25,30]"
1.0,Male,United-States,HS-grad,9,Sales,Private,Married-civ-spouse,White,"(45,50]"
0.0,Male,United-States,Assoc-acdm,12,Handlers-cleaners,Private,Married-civ-spouse,White,"(40,45]"
0.0,Male,United-States,Assoc-acdm,12,Sales,Private,Married-civ-spouse,White,"(35,40]"
0.0,Female,United-States,HS-grad,9,Other-service,State-gov,Divorced,White,"(35,40]"
0.0,Male,United-States,7th-8th,4,Sales,Self-emp-not-inc,Married-civ-spouse,White,"(55,60]"
0.0,Male,United-States,Some-college,10,Craft-repair,Private,Never-married,White,"(35,40]"
0.0,Male,United-States,7th-8th,4,Farming-fishing,Private,Never-married,White,"(35,40]"
0.0,Female,United-States,10th,6,Sales,Private,Never-married,Black,"(16,18]"
0.0,Female,United-States,HS-grad,9,Sales,Private,Divorced,White,"(60,65]"
0.0,Female,United-States,Masters,14,Prof-specialty,Private,Never-married,White,"(25,30]"
1.0,Female,United-States,Bachelors,13,Exec-managerial,Private,Married-civ-spouse,Black,"(25,30]"
1.0,Male,France,Doctorate,16,Prof-specialty,State-gov,Divorced,White,"(45,50]"
0.0,Male,United-States,HS-grad,9,Adm-clerical,Local-gov,Never-married,White,"(18,25]"
0.0,Male,United-States,Assoc-acdm,12,Craft-repair,Private,Married-civ-spouse,White,"(45,50]"
0.0,Male,Mexico,HS-grad,9,Adm-clerical,Private,Married-civ-spouse,White,"(25,30]"
0.0,Female,United-States,HS-grad,9,Tech-support,Private,Never-married,White,"(18,25]"
0.0,Female,United-States,Assoc-acdm,12,Tech-support,Private,Widowed,White,"(40,45]"
0.0,Male,United-States,Assoc-voc,11,Craft-repair,Private,Divorced,White,"(35,40]"
0.0,Female,United-States,10th,6,Other-service,Private,Divorced,Black,"(55,60]"
0.0,Female,United-States,HS-grad,9,Exec-managerial,Federal-gov,Separated,Black,"(40,45]"
1.0,Male,United-States,HS-grad,9,Sales,Private,Married-civ-spouse,White,"(40,45]"
1.0,Male,United-States,Bachelors,13,Prof-specialty,Private,Married-civ-spouse,White,"(30,35]"
0.0,Female,United-States,7th-8th,4,Other-service,Private,Married-civ-spouse,White,"(30,35]"
0.0,Female,United-States,HS-grad,9,Transport-moving,Private,Never-married,White,"(30,35]"
0.0,Female,Puerto-Rico,9th,5,Other-service,Private,Widowed,White,"(50,55]"
0.0,Male,United-States,Assoc-acdm,12,Sales,Private,Never-married,White,"(25,30]"
1.0,Male,United-States,Masters,14,Prof-specialty,Local-gov,Married-civ-spouse,White,"(55,60]"
1.0,Female,United-States,Bachelors,13,Adm-clerical,Self-emp-not-inc,Married-civ-spouse,White,"(40,45]"
0.0,Male,United-States,Bachelors,13,Sales,Self-emp-not-inc,Never-married,White,"(30,35]"
1.0,Male,United-States,HS-grad,9,Exec-managerial,Private,Married-civ-spouse,White,"(25,30]"
0.0,Female,United-States,Some-college,10,Other-service,Private,Separated,White,"(30,35]"
0.0,Female,United-States,Bachelors,13,Exec-managerial,Federal-gov,Divorced,Black,"(35,40]"
0.0,Female,United-States,Some-college,10,Adm-clerical,Private,Widowed,White,"(60,65]"
0.0,Male,United-States,11th,7,Farming-fishing,Self-emp-not-inc,Never-married,White,"(16,18]"
1.0,Male,United-States,Assoc-voc,11,Protective-serv,Local-gov,Married-civ-spouse,White,"(35,40]"
0.0,Male,United-States,HS-grad,9,Transport-moving,Self-emp-not-inc,Married-civ-spouse,White,"(40,45]"
0.0,Male,United-States,HS-grad,9,Prof-specialty,Self-emp-not-inc,Married-civ-spouse,White,"(25,30]"
0.0,Female,United-States,10th,6,Sales,Private,Never-married,White,"(16,18]"
0.0,Male,Guatemala,HS-grad,9,Craft-repair,Private,Never-married,White,"(25,30]"
0.0,Male,India,Some-college,10,Adm-clerical,Private,Never-married,White,"(18,25]"
0.0,Male,United-States,Bachelors,13,Sales,Self-emp-not-inc,Never-married,White,"(25,30]"
0.0,Male,United-States,Bachelors,13,Exec-managerial,Self-emp-inc,Separated,White,"(65,90]"
0.0,Male,United-States,HS-grad,9,Adm-clerical,Private,Married-spouse-absent,White,"(25,30]"
0.0,Male,Puerto-Rico,HS-grad,9,Machine-op-inspct,Private,Married-civ-spouse,White,"(25,30]"
0.0,Male,United-States,7th-8th,4,Transport-moving,Private,Married-civ-spouse,Black,"(60,65]"
0.0,Female,United-States,7th-8th,4,Other-service,Private,Widowed,Black,"(65,90]"
1.0,Male,United-States,Bachelors,13,Tech-support,Private,Married-civ-spouse,White,"(30,35]"
1.0,Male,United-States,HS-grad,9,Craft-repair,Self-emp-not-inc,Never-married,White,"(25,30]"
0.0,Female,United-States,Bachelors,13,Other-service,Private,Never-married,White,"(25,30]"
0.0,Female,United-States,Some-college,10,Sales,Private,Never-married,White,"(18,25]"
1.0,Male,United-States,Masters,14,Prof-specialty,State-gov,Married-civ-spouse,Black,"(40,45]"
0.0,Female,United-States,Some-college,10,Adm-clerical,Private,Never-married,White,"(35,40]"
1.0,Male,United-States,Masters,14,Exec-managerial,Private,Married-civ-spouse,White,"(40,45]"
0.0,Female,Poland,Bachelors,13,Prof-specialty,Private,Never-married,White,"(25,30]"
1.0,Male,United-States,Bachelors,13,Protective-serv,Federal-gov,Married-civ-spouse,White,"(30,35]"
0.0,Male,United-States,Bachelors,13,Prof-specialty,Local-gov,Never-married,White,"(25,30]"
0.0,Male,El-Salvador,5th-6th,3,Handlers-cleaners,Private,Never-married,White,"(30,35]"
0.0,Female,United-States,HS-grad,9,Adm-clerical,Private,Never-married,White,"(16,18]"
0.0,Female,United-States,Some-college,10,Farming-fishing,Private,Divorced,White,"(35,40]"
0.0,Male,United-States,Some-college,10,Handlers-cleaners,Private,Never-married,White,"(30,35]"
0.0,Female,United-States,Masters,14,Adm-clerical,Local-gov,Divorced,White,"(30,35]"
0.0,Male,United-States,HS-grad,9,Handlers-cleaners,Private,Never-married,White,"(18,25]"
0.0,Male,United-States,Bachelors,13,Sales,Private,Married-civ-spouse,White,"(40,45]"
1.0,Male,United-States,Doctorate,16,Prof-specialty,State-gov,Married-civ-spouse,White,"(45,50]"
0.0,Male,United-States,Some-college,10,Exec-managerial,Private,Divorced,White,"(65,90]"
0.0,Male,United-States,11th,7,Machine-op-inspct,Private,Never-married,White,"(30,35]"
0.0,Male,United-States,Assoc-voc,11,Handlers-cleaners,Private,Married-civ-spouse,White,"(45,50]"
0.0,Female,United-States,Masters,14,Prof-specialty,Local-gov,Divorced,White,"(40,45]"
0.0,Male,United-States,HS-grad,9,Farming-fishing,Private,Married-civ-spouse,White,"(30,35]"
0.0,Female,United-States,Some-college,10,Exec-managerial,Private,Never-married,White,"(30,35]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Private,Never-married,White,"(25,30]"
0.0,Female,United-States,Some-college,10,Sales,Private,Divorced,White,"(45,50]"
0.0,Female,United-States,HS-grad,9,Craft-repair,Private,Never-married,White,"(18,25]"
0.0,Male,United-States,HS-grad,9,Farming-fishing,Private,Never-married,Asian-Pac-Islander,"(18,25]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Self-emp-not-inc,Married-civ-spouse,Asian-Pac-Islander,"(50,55]"
0.0,Male,United-States,HS-grad,9,Protective-serv,State-gov,Married-civ-spouse,White,"(65,90]"
0.0,Female,United-States,HS-grad,9,Adm-clerical,Private,Divorced,White,"(50,55]"
0.0,Female,United-States,11th,7,Sales,Private,Never-married,White,"(16,18]"
0.0,Female,United-States,Some-college,10,Prof-specialty,Private,Widowed,White,"(35,40]"
1.0,Male,Nicaragua,12th,8,Transport-moving,Local-gov,Married-civ-spouse,White,"(35,40]"
0.0,Male,Philippines,Bachelors,13,Other-service,Private,Never-married,Asian-Pac-Islander,"(25,30]"
0.0,Female,United-States,HS-grad,9,Adm-clerical,Private,Divorced,White,"(40,45]"
0.0,Male,United-States,HS-grad,9,Sales,Private,Married-spouse-absent,White,"(18,25]"
1.0,Male,United-States,Assoc-voc,11,Craft-repair,Private,Never-married,White,"(55,60]"
0.0,Male,United-States,Some-college,10,Craft-repair,Private,Never-married,Black,"(30,35]"
0.0,Female,United-States,Masters,14,Prof-specialty,Private,Never-married,White,"(30,35]"
0.0,Male,United-States,Bachelors,13,Sales,Private,Never-married,White,"(18,25]"
0.0,Male,Jamaica,HS-grad,9,Other-service,Self-emp-not-inc,Never-married,Black,"(40,45]"
0.0,Female,England,Some-college,10,Prof-specialty,Private,Divorced,White,"(25,30]"
0.0,Female,United-States,11th,7,Adm-clerical,Private,Never-married,White,"(16,18]"
0.0,Female,Honduras,HS-grad,9,Sales,Self-emp-inc,Separated,White,"(25,30]"
0.0,Male,Mexico,1st-4th,2,Farming-fishing,Private,Never-married,Other,"(30,35]"
0.0,Male,United-States,10th,6,Exec-managerial,Private,Married-civ-spouse,White,"(50,55]"
0.0,Female,United-States,12th,8,Other-service,Private,Married-spouse-absent,Other,"(18,25]"
0.0,Female,United-States,Masters,14,Prof-specialty,Private,Divorced,White,"(25,30]"
1.0,Male,United-States,Prof-school,15,Prof-specialty,Private,Married-civ-spouse,White,"(45,50]"
0.0,Male,United-States,Bachelors,13,Exec-managerial,Private,Never-married,White,"(18,25]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Private,Married-civ-spouse,White,"(40,45]"
0.0,Male,United-States,Some-college,10,Craft-repair,Private,Married-civ-spouse,White,"(35,40]"
1.0,Male,United-States,Bachelors,13,Prof-specialty,Private,Married-civ-spouse,White,"(40,45]"
0.0,Male,United-States,Some-college,10,Craft-repair,Private,Never-married,White,"(18,25]"
1.0,Male,United-States,HS-grad,9,Craft-repair,Federal-gov,Married-civ-spouse,White,"(55,60]"
0.0,Male,United-States,HS-grad,9,Handlers-cleaners,Private,Never-married,White,"(18,25]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Private,Never-married,White,"(18,25]"
0.0,Male,United-States,Some-college,10,Exec-managerial,Self-emp-inc,Married-civ-spouse,White,"(40,45]"
0.0,Male,United-States,Bachelors,13,Sales,Self-emp-not-inc,Married-civ-spouse,White,"(30,35]"
0.0,Male,United-States,Bachelors,13,Craft-repair,Self-emp-not-inc,Never-married,White,"(45,50]"
1.0,Male,United-States,HS-grad,9,Machine-op-inspct,Private,Married-civ-spouse,White,"(50,55]"
0.0,Male,United-States,HS-grad,9,Transport-moving,Private,Married-civ-spouse,White,"(25,30]"
0.0,Male,United-States,HS-grad,9,Transport-moving,Private,Divorced,White,"(30,35]"
1.0,Male,United-States,Masters,14,Exec-managerial,Private,Married-civ-spouse,White,"(45,50]"
1.0,Male,United-States,Bachelors,13,Exec-managerial,Self-emp-inc,Married-civ-spouse,White,"(25,30]"
0.0,Male,United-States,HS-grad,9,Adm-clerical,Private,Never-married,Black,"(18,25]"
1.0,Male,United-States,Bachelors,13,Tech-support,Private,Married-civ-spouse,White,"(25,30]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Private,Married-civ-spouse,White,"(30,35]"
1.0,Male,United-States,Some-college,10,Farming-fishing,Self-emp-not-inc,Married-civ-spouse,White,"(40,45]"
1.0,Male,United-States,Masters,14,Exec-managerial,Self-emp-not-inc,Married-civ-spouse,White,"(30,35]"
0.0,Male,United-States,HS-grad,9,Handlers-cleaners,Private,Married-civ-spouse,Other,"(18,25]"
0.0,Female,United-States,Masters,14,Prof-specialty,Private,Divorced,White,"(40,45]"
0.0,Female,United-States,7th-8th,4,Machine-op-inspct,Private,Married-civ-spouse,White,"(55,60]"
0.0,Male,United-States,Bachelors,13,Sales,Private,Never-married,White,"(30,35]"
0.0,Male,United-States,HS-grad,9,Tech-support,Private,Never-married,White,"(18,25]"
0.0,Male,United-States,HS-grad,9,Handlers-cleaners,Private,Never-married,White,"(55,60]"
0.0,Male,United-States,Some-college,10,Craft-repair,Private,Never-married,White,"(25,30]"
1.0,Male,United-States,Some-college,10,Transport-moving,Private,Married-civ-spouse,White,"(30,35]"
1.0,Female,United-States,Masters,14,Exec-managerial,Private,Never-married,White,"(35,40]"
0.0,Male,United-States,Bachelors,13,Exec-managerial,Self-emp-not-inc,Married-civ-spouse,White,"(40,45]"
1.0,Male,United-States,Some-college,10,Craft-repair,Private,Married-civ-spouse,White,"(30,35]"
0.0,Male,United-States,HS-grad,9,Sales,Private,Never-married,Asian-Pac-Islander,"(25,30]"
0.0,Male,United-States,HS-grad,9,Exec-managerial,Private,Divorced,White,"(45,50]"
0.0,Female,United-States,HS-grad,9,Other-service,Private,Divorced,Black,"(45,50]"
1.0,Male,United-States,HS-grad,9,Craft-repair,Private,Married-civ-spouse,White,"(45,50]"
1.0,Male,United-States,Bachelors,13,Exec-managerial,Private,Married-civ-spouse,White,"(30,35]"
0.0,Male,United-States,Assoc-acdm,12,Sales,Private,Never-married,White,"(25,30]"
0.0,Male,United-States,Some-college,10,Craft-repair,Private,Married-civ-spouse,White,"(18,25]"
0.0,Male,United-States,HS-grad,9,Handlers-cleaners,Private,Divorced,White,"(18,25]"
0.0,Male,United-States,Some-college,10,Machine-op-inspct,Private,Married-civ-spouse,White,"(18,25]"
0.0,Female,United-States,Assoc-voc,11,Sales,Private,Divorced,White,"(35,40]"
0.0,Male,United-States,HS-grad,9,Adm-clerical,Federal-gov,Married-civ-spouse,White,"(35,40]"
0.0,Male,United-States,5th-6th,3,Transport-moving,Private,Married-civ-spouse,White,"(55,60]"
1.0,Male,United-States,Some-college,10,Farming-fishing,Private,Married-civ-spouse,White,"(18,25]"
0.0,Male,United-States,HS-grad,9,Tech-support,State-gov,Married-civ-spouse,White,"(40,45]"
1.0,Male,United-States,Assoc-voc,11,Craft-repair,State-gov,Married-civ-spouse,Black,"(55,60]"
0.0,Female,United-States,HS-grad,9,Adm-clerical,Private,Never-married,White,"(18,25]"
0.0,Male,United-States,HS-grad,9,Other-service,Private,Never-married,Black,"(40,45]"
0.0,Female,United-States,Assoc-voc,11,Craft-repair,Private,Never-married,White,"(30,35]"
0.0,Male,United-States,Bachelors,13,Exec-managerial,Private,Never-married,White,"(18,25]"
0.0,Male,United-States,HS-grad,9,Tech-support,State-gov,Married-civ-spouse,White,"(25,30]"
0.0,Male,United-States,HS-grad,9,Prof-specialty,Private,Never-married,White,"(18,25]"
1.0,Male,United-States,Some-college,10,Craft-repair,Private,Married-civ-spouse,White,"(55,60]"
0.0,Male,United-States,11th,7,Transport-moving,Private,Married-civ-spouse,White,"(30,35]"
1.0,Male,United-States,HS-grad,9,Transport-moving,Private,Married-civ-spouse,White,"(25,30]"
0.0,Female,United-States,Some-college,10,Adm-clerical,Private,Never-married,White,"(18,25]"
0.0,Male,Italy,Some-college,10,Handlers-cleaners,Private,Never-married,White,"(18,25]"
1.0,Male,United-States,Bachelors,13,Sales,Private,Married-civ-spouse,White,"(30,35]"
0.0,Male,United-States,Assoc-voc,11,Craft-repair,Private,Married-civ-spouse,White,"(30,35]"
0.0,Female,United-States,Some-college,10,Adm-clerical,Private,Divorced,White,"(40,45]"
0.0,Female,United-States,HS-grad,9,Adm-clerical,Private,Never-married,White,"(25,30]"
0.0,Male,United-States,Bachelors,13,Craft-repair,Self-emp-not-inc,Married-civ-spouse,White,"(25,30]"
0.0,Female,United-States,Bachelors,13,Sales,Self-emp-not-inc,Married-civ-spouse,White,"(25,30]"
0.0,Female,United-States,HS-grad,9,Adm-clerical,Private,Never-married,White,"(25,30]"
0.0,Male,Columbia,Some-college,10,Craft-repair,Private,Married-civ-spouse,White,"(55,60]"
0.0,Female,United-States,Assoc-voc,11,Sales,Private,Never-married,White,"(25,30]"
0.0,Female,United-States,Some-college,10,Exec-managerial,Federal-gov,Divorced,Black,"(35,40]"
1.0,Male,United-States,HS-grad,9,Craft-repair,Private,Married-civ-spouse,White,"(30,35]"
1.0,Male,United-States,Some-college,10,Other-service,Private,Married-civ-spouse,White,"(25,30]"
0.0,Female,United-States,Some-college,10,Other-service,Private,Married-civ-spouse,White,"(40,45]"
1.0,Female,Yugoslavia,9th,5,Other-service,Local-gov,Married-civ-spouse,White,"(35,40]"
0.0,Male,United-States,Some-college,10,Other-service,Private,Never-married,White,"(18,25]"
1.0,Male,United-States,Some-college,10,Exec-managerial,Self-emp-inc,Married-civ-spouse,White,"(35,40]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Private,Married-civ-spouse,White,"(35,40]"
0.0,Male,United-States,Bachelors,13,Exec-managerial,Private,Never-married,White,"(35,40]"
0.0,Male,Mexico,9th,5,Other-service,Private,Married-spouse-absent,White,"(18,25]"
0.0,Male,United-States,Some-college,10,Machine-op-inspct,Private,Married-civ-spouse,White,"(45,50]"
0.0,Male,United-States,Bachelors,13,Prof-specialty,Private,Married-civ-spouse,White,"(25,30]"
0.0,Female,United-States,Some-college,10,Adm-clerical,Private,Divorced,White,"(30,35]"
0.0,Female,United-States,Some-college,10,Sales,Private,Divorced,White,"(40,45]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Private,Married-civ-spouse,White,"(40,45]"
0.0,Female,United-States,HS-grad,9,Sales,Private,Never-married,White,"(30,35]"
0.0,Male,United-States,Prof-school,15,Prof-specialty,Private,Married-civ-spouse,White,"(55,60]"
1.0,Male,United-States,Some-college,10,Craft-repair,Private,Never-married,Black,"(30,35]"
0.0,Male,United-States,HS-grad,9,Transport-moving,Private,Married-civ-spouse,White,"(18,25]"
0.0,Male,United-States,Assoc-voc,11,Craft-repair,Private,Married-civ-spouse,White,"(35,40]"
1.0,Male,United-States,Bachelors,13,Exec-managerial,Private,Married-civ-spouse,Black,"(30,35]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Private,Married-civ-spouse,White,"(35,40]"
0.0,Male,United-States,11th,7,Transport-moving,Self-emp-not-inc,Married-civ-spouse,White,"(35,40]"
1.0,Male,United-States,7th-8th,4,Farming-fishing,Self-emp-not-inc,Married-civ-spouse,White,"(60,65]"
1.0,Male,United-States,Some-college,10,Exec-managerial,State-gov,Married-civ-spouse,White,"(45,50]"
0.0,Female,United-States,HS-grad,9,Machine-op-inspct,Private,Separated,Black,"(45,50]"
0.0,Female,United-States,HS-grad,9,Adm-clerical,Private,Never-married,Black,"(30,35]"
0.0,Female,Hungary,Some-college,10,Prof-specialty,Private,Widowed,White,"(60,65]"
1.0,Female,United-States,HS-grad,9,Adm-clerical,Private,Never-married,White,"(35,40]"
1.0,Female,United-States,Bachelors,13,Exec-managerial,Private,Divorced,Black,"(40,45]"
0.0,Male,United-States,10th,6,Craft-repair,Private,Married-civ-spouse,White,"(25,30]"
1.0,Female,United-States,HS-grad,9,Exec-managerial,Self-emp-not-inc,Divorced,White,"(45,50]"
0.0,Male,United-States,Bachelors,13,Prof-specialty,State-gov,Never-married,White,"(18,25]"
0.0,Male,United-States,HS-grad,9,Transport-moving,Private,Divorced,White,"(45,50]"
0.0,Male,United-States,Some-college,10,Other-service,Private,Never-married,White,"(30,35]"
0.0,Male,United-States,HS-grad,9,Transport-moving,Private,Married-civ-spouse,White,"(60,65]"
0.0,Male,United-States,Some-college,10,Exec-managerial,Self-emp-not-inc,Never-married,White,"(40,45]"
1.0,Male,United-States,HS-grad,9,Exec-managerial,Private,Married-civ-spouse,White,"(55,60]"
1.0,Male,United-States,HS-grad,9,Exec-managerial,Private,Married-civ-spouse,White,"(45,50]"
0.0,Female,Cuba,Prof-school,15,Exec-managerial,Private,Never-married,White,"(35,40]"
0.0,Male,United-States,HS-grad,9,Craft-repair,Local-gov,Married-civ-spouse,White,"(35,40]"
0.0,Female,United-States,HS-grad,9,Protective-serv,Local-gov,Divorced,White,"(40,45]"
